date,TERM_SPREAD,CREDIT_SPREAD,INDPRO_YoY,CPI_YoY,UNRATE_Delta,hmm_state,prob_state_0,prob_state_1,prob_state_2
1971-01-31,1.7999999999999998,1.38,-1.1102388618285275,5.142521180743698,0.9000000000000004,2,2.396173962806191e-33,6.40233831218888e-22,1.0
1971-02-28,2.41,1.3100000000000005,-1.2351512137739995,4.616204176316252,0.8000000000000007,2,0.009187036145256865,0.0003061408125172991,0.9905068230422452
1971-03-31,2.3200000000000003,1.2500000000000009,-1.213541442335675,4.342955792733605,0.5999999999999996,2,0.2106133416272318,8.485101349755937e-05,0.7893018073594082
1971-04-30,1.9700000000000002,1.1999999999999993,-0.3960453674311193,4.071809301878471,0.40000000000000036,0,0.7965499462238652,1.2746586142092856e-05,0.20343730718983485
1971-05-31,2.25,1.089999999999999,0.22658929496190972,4.309919248185201,0.0,0,0.9735265943681627,1.6938026311587665e-06,0.02647171182908896
1971-06-30,1.7699999999999996,1.1100000000000003,0.9690866418436528,4.2881727483265575,-0.1999999999999993,0,0.9982480491756569,2.8897460058391273e-07,0.0017516618495708354
1971-07-31,1.33,1.12,0.4335064453178106,4.277381598328667,0.09999999999999964,0,0.999835602327181,1.4668402933132463e-07,0.00016425098879739944
1971-08-31,1.6399999999999997,1.17,0.029718155358082754,4.266644631890326,0.1999999999999993,0,0.9998901362737886,8.433162599478913e-09,0.00010985529297330347
1971-09-30,1.4499999999999993,1.1499999999999995,2.3334660604212853,4.000533461369926,0.0,0,0.9999955095541603,6.57802232225613e-11,4.490380056612494e-06
1971-10-31,1.4699999999999998,1.0900000000000007,5.1000942496335355,3.7364246744867824,-0.10000000000000053,0,0.9999999097831319,1.5377754463003315e-11,9.020145733553646e-08
1971-11-30,1.5899999999999999,1.120000000000001,6.130829626884982,3.4742948443873267,0.09999999999999964,0,0.9999999734172892,5.973931165693727e-11,2.6522922383751738e-08
1971-12-31,1.92,1.1300000000000008,5.008106040476301,3.2141209211797417,0.09999999999999964,0,0.9999999331057574,2.3559000258483675e-12,6.689168560568276e-08
